,city,timestamp,temperature,wind,humidity,dew_point,pressure,uv_index,O3_aqi,O3_medida,CO_aqi,CO_medida,NO2_aqi,NO2_medida,PM10_aqi,PM10_medida,PM2_5_aqi,PM2_5_medida,SO2_aqi,SO2_medida,polluted
990,fernandopolis,2025-05-29 20:00,12.0,8.0,76.0,8.0,1022.0,0.0,28.0,44.84,1.0,160.0,5.0,9.64,5.0,4.63,24.0,6.37,1.0,1.0,0
991,ribeirao_preto,2025-05-29 20:00,15.0,0.0,68.0,9.0,1022.0,0.0,30.0,41.65,2.0,340.0,10.0,20.26,15.0,18.89,62.0,21.21,1.0,2.38,1
992,sao_paulo,2025-05-29 20:00,15.0,5.0,46.0,3.0,1022.0,0.0,31.0,33.03,2.0,380.0,21.0,39.8,5.0,5.33,25.0,6.15,4.0,8.64,0
993,porto_alegre,2025-05-29 20:00,12.0,13.0,78.0,8.0,1023.0,0.0,24.0,55.14,1.0,100.0,2.0,4.18,6.0,6.49,22.0,5.9,1.0,2.71,0
994,rio_de_janeiro,2025-05-29 20:00,22.0,18.0,79.0,18.0,1018.0,0.0,37.0,70.27,1.0,180.0,7.0,14.03,21.0,22.64,66.0,19.61,1.0,5.02,1
995,manaus,2025-05-29 20:00,27.0,3.0,74.0,22.0,1012.0,0.0,30.0,50.8,1.0,150.0,1.0,2.73,6.0,6.2,22.0,5.54,1.0,1.44,0
996,belo_horizonte,2025-05-29 20:00,21.0,0.0,70.0,15.0,1021.0,0.0,30.0,30.79,1.0,270.0,12.0,23.55,7.0,9.26,31.0,8.74,1.0,3.39,1
997,fortaleza,2025-05-29 20:00,28.0,16.0,75.0,23.0,1013.0,0.0,31.0,61.45,1.0,110.0,1.0,2.23,8.0,10.59,28.0,7.29,1.0,1.0,1
998,campo_grande,2025-05-29 20:00,12.0,8.0,70.0,7.0,1023.0,0.0,31.0,55.03,1.0,110.0,2.0,4.16,4.0,4.64,18.0,4.49,1.0,1.0,0
999,curitiba,2025-05-29 20:00,8.0,5.0,79.0,5.0,1022.0,0.0,23.0,28.39,1.0,180.0,8.0,15.76,18.0,36.29,10.0,4.03,1.0,3.31,0
1000,fernandopolis,2025-05-29 21:00,11.0,6.0,81.0,8.0,1022.0,0.0,28.0,44.84,1.0,160.0,5.0,9.64,5.0,4.95,24.0,6.31,1.0,1.0,0
1001,ribeirao_preto,2025-05-29 21:00,14.0,3.0,72.0,9.0,1022.0,0.0,29.0,35.61,2.0,380.0,11.0,23.07,18.0,22.4,67.0,22.33,1.0,2.81,1
1002,sao_paulo,2025-05-29 21:00,14.0,11.0,49.0,4.0,1022.0,0.0,29.0,29.22,2.0,360.0,21.0,40.0,6.0,10.08,25.0,5.86,4.0,9.31,0
1003,porto_alegre,2025-05-29 21:00,11.0,13.0,80.0,8.0,1024.0,0.0,25.0,53.93,1.0,100.0,2.0,4.38,6.0,6.52,23.0,6.19,1.0,2.91,0
1004,rio_de_janeiro,2025-05-29 21:00,22.0,23.0,78.0,18.0,1019.0,0.0,36.0,72.0,1.0,180.0,7.0,13.83,21.0,22.78,65.0,17.42,1.0,5.23,1
1005,manaus,2025-05-29 21:00,26.0,0.0,85.0,24.0,1013.0,0.0,30.0,52.57,1.0,170.0,2.0,4.0,6.0,9.09,23.0,6.3,1.0,1.82,0
1006,belo_horizonte,2025-05-29 21:00,20.0,0.0,72.0,14.0,1022.0,0.0,30.0,29.5,1.0,310.0,15.0,29.08,7.0,9.93,33.0,9.37,1.0,4.38,1
1007,fortaleza,2025-05-29 21:00,28.0,14.0,79.0,24.0,1014.0,0.0,31.0,56.89,1.0,100.0,1.0,2.2,8.0,10.56,28.0,7.15,1.0,1.0,1
1008,campo_grande,2025-05-29 21:00,11.0,10.0,75.0,7.0,1023.0,0.0,30.0,46.73,1.0,120.0,3.0,6.04,3.0,2.92,15.0,2.8,1.0,1.0,0
1009,curitiba,2025-05-29 21:00,8.0,3.0,83.0,5.0,1023.0,0.0,21.0,24.65,1.0,190.0,8.0,16.82,12.0,7.13,22.0,7.91,1.0,4.13,0
1010,fernandopolis,2025-05-29 22:00,11.0,6.0,83.0,8.0,1022.0,0.0,26.0,41.68,1.0,160.0,5.0,10.39,5.0,4.79,21.0,4.63,1.0,1.0,0
1011,ribeirao_preto,2025-05-29 22:00,14.0,5.0,71.0,9.0,1023.0,0.0,27.0,30.09,2.0,430.0,13.0,25.88,19.0,23.65,69.0,22.49,1.0,3.23,1
1012,sao_paulo,2025-05-29 22:00,13.0,11.0,55.0,4.0,1022.0,0.0,26.0,23.46,2.0,380.0,22.0,42.4,8.0,10.85,28.0,7.76,6.0,10.16,1
1013,porto_alegre,2025-05-29 22:00,11.0,14.0,82.0,7.0,1024.0,0.0,25.0,52.73,1.0,100.0,2.0,4.47,6.0,7.17,25.0,6.53,1.0,3.01,0
1014,rio_de_janeiro,2025-05-29 22:00,22.0,24.0,77.0,18.0,1019.0,0.0,35.0,72.86,1.0,170.0,7.0,13.63,21.0,22.62,65.0,17.57,3.0,5.32,1
1015,manaus,2025-05-29 22:00,27.0,5.0,81.0,23.0,1013.0,0.0,28.0,48.22,1.0,180.0,2.0,4.54,8.0,11.79,27.0,7.69,1.0,1.84,1
1016,belo_horizonte,2025-05-29 22:00,19.0,0.0,78.0,16.0,1022.0,0.0,27.0,25.26,1.0,330.0,17.0,31.43,8.0,11.11,39.0,10.7,3.0,4.85,1
1017,fortaleza,2025-05-29 22:00,28.0,14.0,80.0,24.0,1015.0,0.0,30.0,55.09,1.0,100.0,1.0,2.15,9.0,11.11,29.0,7.47,1.0,1.0,1
1018,campo_grande,2025-05-29 22:00,10.0,11.0,80.0,7.0,1023.0,0.0,30.0,46.73,1.0,120.0,3.0,6.04,3.0,2.92,18.0,4.28,1.0,1.0,0
1019,curitiba,2025-05-29 22:00,7.0,8.0,88.0,5.0,1024.0,0.0,19.0,22.21,1.0,190.0,8.0,17.84,19.0,27.67,30.0,9.05,1.0,4.72,1
1020,fernandopolis,2025-05-29 23:00,11.0,6.0,86.0,8.0,1022.0,0.0,23.0,38.47,1.0,180.0,6.0,11.34,5.0,5.5,21.0,5.26,1.0,1.0,0
1021,ribeirao_preto,2025-05-29 23:00,13.0,0.0,74.0,8.0,1023.0,0.0,23.0,24.45,3.0,490.0,14.0,29.49,22.0,27.74,74.0,25.84,1.0,3.68,1
1022,sao_paulo,2025-05-29 23:00,12.0,3.0,62.0,5.0,1023.0,0.0,22.0,19.95,2.0,410.0,22.0,43.21,11.0,15.39,32.0,9.31,6.0,10.24,1
1023,porto_alegre,2025-05-29 23:00,9.0,11.0,85.0,7.0,1024.0,0.0,24.0,50.64,1.0,100.0,2.0,4.22,6.0,7.6,28.0,7.08,1.0,2.94,1
1024,rio_de_janeiro,2025-05-29 23:00,22.0,16.0,77.0,18.0,1020.0,0.0,34.0,70.94,1.0,170.0,6.0,12.69,21.0,23.25,65.0,18.02,1.0,5.03,1
1025,manaus,2025-05-29 23:00,28.0,8.0,87.0,26.0,1014.0,0.0,25.0,42.89,1.0,170.0,2.0,4.68,12.0,13.56,38.0,9.48,1.0,1.97,1
1026,belo_horizonte,2025-05-29 23:00,19.0,0.0,78.0,15.0,1022.0,0.0,23.0,22.49,2.0,330.0,16.0,30.66,9.0,12.1,43.0,11.66,1.0,4.75,1
1027,fortaleza,2025-05-29 23:00,28.0,13.0,81.0,24.0,1015.0,0.0,29.0,53.53,1.0,100.0,1.0,2.08,9.0,11.73,30.0,7.78,1.0,1.0,1
1028,campo_grande,2025-05-29 23:00,9.0,10.0,88.0,7.0,1024.0,0.0,27.0,42.81,1.0,120.0,3.0,6.12,2.0,2.45,11.0,2.39,1.0,1.0,0
1029,curitiba,2025-05-29 23:00,6.0,5.0,90.0,4.0,1024.0,0.0,17.0,22.03,1.0,190.0,8.0,17.0,23.0,29.65,51.0,17.32,1.0,4.8,1
1030,fernandopolis,2025-05-30 00:00,10.0,8.0,85.0,8.0,1022.0,0.0,23.0,38.47,1.0,180.0,6.0,11.34,5.0,5.43,22.0,5.22,1.0,1.0,0
1031,ribeirao_preto,2025-05-30 00:00,13.0,0.0,74.0,8.0,1023.0,0.0,19.0,19.23,3.0,550.0,16.0,33.19,25.0,31.28,82.0,30.04,1.0,4.12,1
1032,sao_paulo,2025-05-30 00:00,12.0,3.0,65.0,6.0,1024.0,0.0,18.0,17.25,3.0,440.0,23.0,43.85,11.0,12.06,37.0,10.17,6.0,10.23,1
1033,porto_alegre,2025-05-30 00:00,9.0,5.0,85.0,7.0,1024.0,0.0,24.0,50.64,1.0,100.0,2.0,4.22,6.0,7.46,28.0,7.11,1.0,2.94,1
1034,rio_de_janeiro,2025-05-30 00:00,21.0,21.0,84.0,18.0,1020.0,0.0,32.0,63.86,1.0,140.0,5.0,9.54,21.0,22.91,64.0,17.46,1.0,3.99,1
1035,manaus,2025-05-30 00:00,27.0,3.0,85.0,24.0,1014.0,0.0,25.0,42.89,1.0,170.0,2.0,4.68,11.0,12.19,42.0,11.69,1.0,1.97,1
1036,belo_horizonte,2025-05-30 00:00,18.0,0.0,82.0,15.0,1022.0,0.0,19.0,20.32,2.0,330.0,15.0,28.41,10.0,11.6,45.0,11.2,1.0,4.41,1
1037,fortaleza,2025-05-30 00:00,27.0,13.0,81.0,24.0,1015.0,0.0,27.0,50.95,1.0,100.0,1.0,1.87,11.0,12.7,33.0,8.15,1.0,1.0,1
1038,campo_grande,2025-05-30 00:00,9.0,11.0,84.0,6.0,1023.0,0.0,23.0,42.32,1.0,100.0,2.0,4.49,2.0,2.04,9.0,1.97,1.0,1.0,0
1039,curitiba,2025-05-30 00:00,6.0,10.0,93.0,4.0,1024.0,0.0,15.0,22.53,1.0,180.0,8.0,15.19,16.0,9.29,54.0,14.76,1.0,4.72,1
1040,fernandopolis,2025-05-30 01:00,10.0,8.0,85.0,8.0,1022.0,0.0,21.0,37.63,1.0,180.0,6.0,11.5,5.0,6.06,22.0,5.56,1.0,1.0,0
1041,ribeirao_preto,2025-05-30 01:00,12.0,0.0,77.0,8.0,1023.0,0.0,14.0,14.92,5.0,630.0,17.0,34.87,32.0,40.0,98.0,38.77,1.0,4.41,1
1042,sao_paulo,2025-05-30 01:00,12.0,10.0,66.0,6.0,1023.0,0.0,15.0,15.51,3.0,460.0,23.0,44.16,11.0,13.42,40.0,10.43,6.0,10.21,1
1043,porto_alegre,2025-05-30 01:00,9.0,3.0,88.0,7.0,1024.0,0.0,24.0,49.64,1.0,100.0,2.0,4.05,6.0,7.81,29.0,7.44,1.0,2.88,1
1044,rio_de_janeiro,2025-05-30 01:00,21.0,21.0,78.0,17.0,1019.0,0.0,32.0,63.86,1.0,140.0,5.0,9.54,21.0,22.46,64.0,17.28,1.0,3.99,1
1045,manaus,2025-05-30 01:00,24.0,16.0,86.0,22.0,1014.0,0.0,21.0,36.7,1.0,170.0,2.0,5.09,7.0,6.93,43.0,9.82,1.0,2.01,1
1046,belo_horizonte,2025-05-30 01:00,18.0,6.0,76.0,14.0,1019.0,0.0,16.0,19.23,2.0,320.0,13.0,25.94,9.0,10.06,43.0,9.83,1.0,4.14,1
1047,fortaleza,2025-05-30 01:00,27.0,14.0,80.0,24.0,1014.0,0.0,27.0,50.95,1.0,100.0,1.0,1.87,6.0,3.99,21.0,2.32,1.0,1.0,0
1048,campo_grande,2025-05-30 01:00,8.0,11.0,87.0,6.0,1023.0,0.0,23.0,42.32,1.0,100.0,2.0,4.49,2.0,2.09,9.0,1.98,1.0,1.0,0
1049,curitiba,2025-05-30 01:00,5.0,10.0,97.0,4.0,1024.0,0.0,13.0,23.01,1.0,170.0,7.0,13.58,14.0,12.97,54.0,13.29,1.0,4.58,1
1050,fernandopolis,2025-05-30 02:01,9.0,8.0,88.0,7.0,1021.0,0.0,19.0,37.47,1.0,180.0,5.0,10.65,5.0,6.18,23.0,5.87,1.0,1.0,0
1051,ribeirao_preto,2025-05-30 02:01,12.0,3.0,76.0,7.0,1022.0,0.0,14.0,14.92,5.0,630.0,17.0,34.87,32.0,38.52,97.0,38.0,1.0,4.41,1
1052,sao_paulo,2025-05-30 02:01,11.0,3.0,70.0,6.0,1024.0,0.0,11.0,14.5,3.0,440.0,22.0,43.72,10.0,10.84,41.0,10.26,6.0,10.21,1
1053,porto_alegre,2025-05-30 02:01,9.0,2.0,87.0,7.0,1024.0,0.0,23.0,48.69,1.0,100.0,1.0,3.9,6.0,8.09,30.0,7.57,1.0,2.77,1
1054,rio_de_janeiro,2025-05-30 02:01,21.0,14.0,75.0,17.0,1019.0,0.0,31.0,61.4,1.0,130.0,4.0,8.69,21.0,20.82,63.0,15.54,1.0,3.77,1
1055,manaus,2025-05-30 02:01,25.0,5.0,84.0,22.0,1014.0,0.0,22.0,36.7,1.0,170.0,2.0,5.09,6.0,3.09,40.0,8.28,1.0,2.01,1
1056,belo_horizonte,2025-05-30 02:01,18.0,5.0,79.0,14.0,1019.0,0.0,14.0,19.63,2.0,290.0,12.0,22.97,8.0,9.1,40.0,8.91,1.0,4.04,1
1057,fortaleza,2025-05-30 02:01,27.0,16.0,81.0,24.0,1014.0,0.0,25.0,49.6,1.0,100.0,1.0,1.65,5.0,6.01,15.0,4.0,1.0,1.0,0
1058,campo_grande,2025-05-30 02:01,7.0,10.0,89.0,6.0,1023.0,0.0,21.0,41.94,1.0,100.0,2.0,4.14,2.0,1.99,8.0,1.9,1.0,1.0,0
1059,curitiba,2025-05-30 02:01,4.0,5.0,99.0,4.0,1024.0,0.0,12.0,23.25,1.0,160.0,6.0,12.13,13.0,13.9,52.0,12.08,1.0,4.39,1
1060,fernandopolis,2025-05-30 03:00,9.0,8.0,91.0,7.0,1021.0,0.0,19.0,37.47,1.0,180.0,5.0,10.65,5.0,6.26,23.0,5.89,1.0,1.0,0
1061,ribeirao_preto,2025-05-30 03:00,11.0,0.0,82.0,8.0,1022.0,0.0,9.0,14.16,5.0,660.0,16.0,33.21,35.0,39.8,107.0,38.94,1.0,4.47,1
1062,sao_paulo,2025-05-30 03:00,11.0,5.0,73.0,7.0,1023.0,0.0,10.0,13.73,3.0,420.0,22.0,42.77,11.0,12.21,42.0,10.43,6.0,10.27,1
1063,porto_alegre,2025-05-30 03:00,8.0,0.0,89.0,7.0,1024.0,0.0,22.0,47.73,1.0,100.0,1.0,3.75,6.0,8.32,31.0,7.61,1.0,2.63,1
1064,rio_de_janeiro,2025-05-30 03:00,21.0,13.0,76.0,16.0,1019.0,0.0,31.0,58.37,1.0,120.0,4.0,8.01,20.0,20.17,61.0,15.12,1.0,3.61,1
1065,manaus,2025-05-30 03:00,25.0,3.0,83.0,22.0,1014.0,0.0,19.0,31.04,1.0,180.0,3.0,5.74,5.0,5.45,31.0,7.0,1.0,2.01,1
1066,belo_horizonte,2025-05-30 03:00,18.0,5.0,80.0,14.0,1018.0,0.0,12.0,20.74,2.0,270.0,10.0,19.58,8.0,8.49,37.0,8.32,1.0,4.01,1
1067,fortaleza,2025-05-30 03:00,27.0,11.0,81.0,24.0,1013.0,0.0,25.0,49.6,1.0,100.0,1.0,1.65,3.0,2.47,11.0,1.89,1.0,1.0,0
1068,campo_grande,2025-05-30 03:00,7.0,13.0,89.0,6.0,1023.0,0.0,19.0,40.9,1.0,100.0,1.0,3.76,2.0,1.98,8.0,1.88,1.0,1.0,0
1069,curitiba,2025-05-30 03:00,4.0,8.0,99.0,4.0,1023.0,0.0,11.0,23.41,1.0,150.0,5.0,10.57,16.0,21.35,52.0,13.0,1.0,4.2,1
1070,fernandopolis,2025-05-30 04:00,8.0,8.0,91.0,7.0,1021.0,0.0,18.0,36.32,1.0,190.0,5.0,10.38,6.0,6.7,24.0,6.19,1.0,1.0,0
1071,ribeirao_preto,2025-05-30 04:00,11.0,0.0,77.0,7.0,1022.0,0.0,8.0,15.05,6.0,650.0,16.0,31.79,35.0,38.03,105.0,36.38,1.0,4.45,1
1072,sao_paulo,2025-05-30 04:00,11.0,5.0,76.0,6.0,1023.0,0.0,8.0,13.0,3.0,400.0,21.0,42.04,14.0,18.52,46.0,11.82,6.0,10.49,1
1073,porto_alegre,2025-05-30 04:00,8.0,3.0,90.0,7.0,1024.0,0.0,22.0,46.74,1.0,100.0,1.0,3.68,7.0,8.23,31.0,7.66,1.0,2.57,1
1074,rio_de_janeiro,2025-05-30 04:00,21.0,18.0,81.0,17.0,1019.0,0.0,30.0,55.98,1.0,110.0,4.0,7.75,18.0,16.2,56.0,12.15,1.0,3.56,1
1075,manaus,2025-05-30 04:00,25.0,5.0,83.0,22.0,1013.0,0.0,18.0,30.88,1.0,180.0,3.0,5.79,5.0,5.65,27.0,6.29,1.0,2.14,1
1076,belo_horizonte,2025-05-30 04:00,18.0,5.0,80.0,14.0,1018.0,0.0,11.0,21.35,2.0,250.0,9.0,17.67,7.0,8.15,35.0,7.98,1.0,4.09,1
1077,fortaleza,2025-05-30 04:00,27.0,8.0,81.0,23.0,1014.0,0.0,24.0,48.82,1.0,100.0,1.0,1.61,3.0,2.42,9.0,1.86,1.0,1.0,0
1078,campo_grande,2025-05-30 04:00,7.0,13.0,86.0,5.0,1022.0,0.0,19.0,40.9,1.0,100.0,1.0,3.76,2.0,2.01,8.0,1.9,1.0,1.0,0
1079,curitiba,2025-05-30 04:00,3.0,8.0,100.0,3.0,1023.0,0.0,11.0,23.24,1.0,140.0,5.0,9.8,14.0,12.77,54.0,14.33,1.0,4.12,1
1080,fernandopolis,2025-05-30 05:00,8.0,6.0,93.0,7.0,1021.0,0.0,17.0,35.0,1.0,190.0,5.0,10.44,6.0,7.03,25.0,6.53,1.0,1.0,0
1081,ribeirao_preto,2025-05-30 05:00,9.0,3.0,89.0,7.0,1021.0,0.0,7.0,16.68,6.0,620.0,14.0,29.56,35.0,36.88,101.0,34.62,1.0,4.34,1
1082,sao_paulo,2025-05-30 05:00,10.0,2.0,77.0,7.0,1023.0,0.0,7.0,10.68,3.0,400.0,22.0,42.8,19.0,26.98,53.0,15.3,6.0,10.86,1
1083,porto_alegre,2025-05-30 05:00,8.0,3.0,93.0,7.0,1024.0,0.0,21.0,45.46,1.0,100.0,1.0,3.73,7.0,8.82,32.0,7.85,1.0,2.65,1
1084,rio_de_janeiro,2025-05-30 05:00,20.0,14.0,79.0,16.0,1019.0,0.0,29.0,54.32,1.0,110.0,4.0,8.23,15.0,13.79,52.0,10.44,1.0,3.78,1
1085,manaus,2025-05-30 05:00,25.0,5.0,87.0,23.0,1013.0,0.0,17.0,30.82,1.0,180.0,3.0,5.81,5.0,6.0,25.0,6.06,1.0,2.38,0
1086,belo_horizonte,2025-05-30 05:00,17.0,5.0,80.0,14.0,1018.0,0.0,10.0,18.6,2.0,260.0,8.0,16.76,7.0,8.18,34.0,7.97,3.0,5.28,1
1087,fortaleza,2025-05-30 05:00,26.0,10.0,82.0,23.0,1014.0,0.0,23.0,44.84,1.0,100.0,1.0,1.92,3.0,4.42,10.0,3.08,1.0,1.0,0
1088,campo_grande,2025-05-30 05:00,7.0,11.0,90.0,6.0,1022.0,0.0,19.0,39.4,1.0,100.0,2.0,4.01,2.0,2.02,8.0,1.93,1.0,1.0,0
1089,curitiba,2025-05-30 05:00,3.0,3.0,100.0,3.0,1022.0,0.0,10.0,22.21,1.0,140.0,5.0,10.01,25.0,40.43,57.0,16.03,1.0,4.24,1
1090,fernandopolis,2025-05-30 06:00,7.0,6.0,96.0,7.0,1021.0,0.0,17.0,34.39,1.0,200.0,5.0,10.46,6.0,7.6,27.0,6.99,1.0,1.0,1
1091,ribeirao_preto,2025-05-30 06:00,9.0,0.0,89.0,7.0,1021.0,0.0,7.0,16.68,6.0,620.0,14.0,29.56,35.0,37.52,101.0,34.52,1.0,4.34,1
1092,sao_paulo,2025-05-30 06:00,10.0,0.0,81.0,7.0,1022.0,0.0,6.0,7.2,3.0,410.0,23.0,44.58,23.0,30.23,59.0,18.4,6.0,11.36,1
1093,porto_alegre,2025-05-30 06:00,8.0,3.0,89.0,6.0,1024.0,0.0,21.0,44.08,1.0,100.0,1.0,3.82,7.0,8.72,32.0,8.09,1.0,2.81,1
1094,rio_de_janeiro,2025-05-30 06:00,20.0,5.0,76.0,16.0,1019.0,0.0,28.0,52.96,1.0,110.0,4.0,9.13,14.0,14.26,48.0,10.52,1.0,4.2,1
1095,manaus,2025-05-30 06:00,25.0,3.0,85.0,22.0,1013.0,0.0,17.0,30.82,1.0,180.0,3.0,5.81,5.0,5.52,22.0,4.82,1.0,2.38,0
1096,belo_horizonte,2025-05-30 06:00,17.0,5.0,83.0,14.0,1019.0,0.0,10.0,18.6,2.0,260.0,8.0,16.76,7.0,7.91,33.0,7.7,3.0,5.28,1
1097,fortaleza,2025-05-30 06:00,26.0,11.0,84.0,23.0,1014.0,0.0,23.0,44.84,1.0,100.0,1.0,1.92,2.0,2.34,8.0,1.82,1.0,1.0,0
1098,campo_grande,2025-05-30 06:00,7.0,11.0,90.0,5.0,1021.0,0.0,19.0,37.28,1.0,100.0,2.0,4.43,2.0,2.13,8.0,2.01,1.0,1.0,0
1099,curitiba,2025-05-30 06:00,3.0,5.0,100.0,3.0,1022.0,0.0,10.0,20.73,1.0,140.0,5.0,10.54,20.0,17.86,59.0,16.79,1.0,4.51,1
1100,fernandopolis,2025-05-30 07:00,7.0,5.0,97.0,7.0,1022.0,0.0,17.0,35.95,1.0,200.0,5.0,9.73,6.0,8.61,30.0,7.84,1.0,1.0,1
1101,ribeirao_preto,2025-05-30 07:00,8.0,0.0,84.0,6.0,1021.0,0.0,7.0,19.1,6.0,580.0,13.0,26.74,35.0,37.86,99.0,33.79,1.0,4.21,1
1102,sao_paulo,2025-05-30 07:00,9.0,0.0,84.0,6.0,1022.0,0.0,6.0,5.45,3.0,420.0,23.0,45.61,28.0,34.71,65.0,21.94,6.0,12.08,1
1103,porto_alegre,2025-05-30 07:00,7.0,5.0,92.0,6.0,1024.0,0.0,20.0,43.42,1.0,100.0,1.0,3.92,7.0,9.09,33.0,8.54,1.0,2.98,1
1104,rio_de_janeiro,2025-05-30 07:00,20.0,5.0,80.0,16.0,1019.0,0.0,27.0,52.34,1.0,110.0,5.0,9.77,13.0,14.2,45.0,10.36,1.0,4.57,1
1105,manaus,2025-05-30 07:00,24.0,0.0,83.0,22.0,1014.0,0.0,16.0,34.57,1.0,180.0,2.0,5.38,6.0,7.63,24.0,6.24,1.0,2.81,0
1106,belo_horizonte,2025-05-30 07:00,17.0,0.0,89.0,15.0,1021.0,0.0,9.0,17.91,2.0,270.0,8.0,16.11,7.0,8.21,33.0,7.83,3.0,6.07,1
1107,fortaleza,2025-05-30 07:00,26.0,8.0,83.0,23.0,1014.0,1.0,22.0,43.75,1.0,100.0,1.0,2.03,5.0,8.16,15.0,5.42,1.0,1.0,0
1108,campo_grande,2025-05-30 07:00,7.0,11.0,89.0,5.0,1021.0,0.0,19.0,36.23,1.0,100.0,2.0,4.66,2.0,2.29,8.0,2.15,1.0,1.0,0
1109,curitiba,2025-05-30 07:00,4.0,8.0,100.0,4.0,1023.0,0.0,10.0,19.98,1.0,150.0,6.0,11.0,17.0,13.26,60.0,17.05,1.0,4.82,1
1110,fernandopolis,2025-05-30 08:00,9.0,6.0,90.0,7.0,1022.0,0.0,17.0,35.95,1.0,200.0,5.0,9.73,7.0,9.3,30.0,7.99,1.0,1.0,1
1111,ribeirao_preto,2025-05-30 08:00,10.0,3.0,76.0,6.0,1021.0,0.0,7.0,26.16,6.0,520.0,10.0,22.0,35.0,38.59,98.0,34.04,1.0,4.01,1
1112,sao_paulo,2025-05-30 08:00,11.0,3.0,78.0,7.0,1023.0,0.0,6.0,16.73,3.0,430.0,23.0,45.74,32.0,40.34,74.0,26.87,7.0,15.13,1
1113,porto_alegre,2025-05-30 08:00,7.0,3.0,93.0,6.0,1025.0,0.0,20.0,43.29,1.0,100.0,2.0,4.07,8.0,10.16,35.0,9.51,1.0,3.26,1
1114,rio_de_janeiro,2025-05-30 08:00,19.0,11.0,87.0,17.0,1020.0,0.0,26.0,51.61,1.0,130.0,5.0,10.23,12.0,12.46,45.0,10.91,1.0,4.54,1
1115,manaus,2025-05-30 08:00,27.0,3.0,85.0,24.0,1014.0,0.0,15.0,32.29,1.0,170.0,2.0,4.62,6.0,6.15,23.0,5.65,1.0,2.03,0
1116,belo_horizonte,2025-05-30 08:00,19.0,3.0,79.0,15.0,1021.0,1.0,10.0,24.74,2.0,270.0,8.0,14.4,7.0,9.19,35.0,8.77,3.0,7.22,1
1117,fortaleza,2025-05-30 08:00,28.0,13.0,81.0,24.0,1015.0,3.0,22.0,45.98,1.0,100.0,1.0,1.79,6.0,7.33,18.0,4.93,1.0,1.0,0
1118,campo_grande,2025-05-30 08:00,8.0,11.0,84.0,5.0,1022.0,0.0,18.0,40.36,1.0,110.0,2.0,3.98,2.0,2.9,10.0,2.76,1.0,1.0,0
1119,curitiba,2025-05-30 08:00,6.0,0.0,95.0,4.0,1024.0,0.0,10.0,22.75,1.0,160.0,6.0,11.29,18.0,21.8,59.0,15.73,3.0,5.28,1
1120,fernandopolis,2025-05-30 09:00,12.0,8.0,76.0,8.0,1023.0,2.0,17.0,42.29,1.0,210.0,3.0,7.03,6.0,6.91,29.0,6.1,1.0,1.0,1
1121,ribeirao_preto,2025-05-30 09:00,13.0,5.0,64.0,6.0,1022.0,2.0,8.0,33.61,6.0,500.0,9.0,19.6,41.0,43.76,103.0,38.47,1.0,4.35,1
1122,sao_paulo,2025-05-30 09:00,13.0,3.0,66.0,7.0,1023.0,2.0,10.0,62.45,3.0,400.0,20.0,39.4,35.0,34.8,78.0,23.15,10.0,20.02,1
1123,porto_alegre,2025-05-30 09:00,10.0,3.0,83.0,7.0,1025.0,1.0,19.0,39.26,1.0,110.0,2.0,4.58,9.0,12.77,42.0,11.74,1.0,3.24,1
1124,rio_de_janeiro,2025-05-30 09:00,20.0,13.0,85.0,17.0,1020.0,0.0,25.0,52.17,1.0,130.0,5.0,10.49,12.0,12.44,43.0,9.8,1.0,4.7,1
1125,manaus,2025-05-30 09:00,27.0,3.0,85.0,24.0,1015.0,1.0,16.0,39.95,1.0,170.0,2.0,4.1,6.0,7.07,24.0,6.26,1.0,2.3,0
1126,belo_horizonte,2025-05-30 09:00,21.0,11.0,73.0,16.0,1022.0,2.0,11.0,44.65,2.0,270.0,6.0,11.43,12.0,18.3,53.0,18.14,4.0,8.12,1
1127,fortaleza,2025-05-30 09:00,28.0,21.0,77.0,24.0,1015.0,6.0,22.0,50.72,1.0,100.0,1.0,1.32,6.0,7.12,19.0,4.83,1.0,1.0,0
1128,campo_grande,2025-05-30 09:00,11.0,8.0,72.0,6.0,1022.0,1.0,18.0,39.93,1.0,110.0,2.0,4.47,2.0,1.55,8.0,1.47,1.0,1.0,0
1129,curitiba,2025-05-30 09:00,6.0,3.0,98.0,6.0,1024.0,1.0,10.0,27.1,1.0,200.0,6.0,11.22,27.0,39.77,64.0,20.48,3.0,5.97,1
1130,fernandopolis,2025-05-30 10:00,14.0,8.0,63.0,7.0,1022.0,3.0,18.0,53.57,1.0,190.0,2.0,4.75,5.0,3.75,22.0,3.42,1.0,1.0,0
1131,ribeirao_preto,2025-05-30 10:00,16.0,10.0,57.0,7.0,1023.0,4.0,11.0,48.6,6.0,380.0,6.0,12.31,30.0,22.91,88.0,21.7,1.0,3.95,1
1132,sao_paulo,2025-05-30 10:00,16.0,0.0,57.0,7.0,1024.0,3.0,10.0,62.45,3.0,400.0,20.0,39.4,39.0,42.15,89.0,34.03,10.0,20.02,1
1133,porto_alegre,2025-05-30 10:00,12.0,5.0,79.0,8.0,1025.0,2.0,19.0,38.64,1.0,110.0,2.0,4.8,10.0,12.48,43.0,11.17,1.0,3.52,1
